PR_ALMACEN,PR_CLAVE,PR_DESCRIPCION,PR_COSTO,PR_EXISTENCIA,CLASIFICACION1,PROVEEDOR,PS_NOMBRE
106,C2216120,FLORERO FLORENTINO 15X9 AZUL L2FLLIA01,426.72,0,54,216,TALAVERA LA LUZ
106,C2216144,TIBOR REYNA ESPECIAL 19X12 AZU,585,0,54,216,TALAVERA LA LUZ
106,C012951086,GALLETERO CUADRADO,60,0,57,951,JOSEFINA SANCHEZ SALAZAR
106,FF61267023,HUIPIL MED BORDADO BETAZA-0660,258.63,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF61267026,TELAR RAYADA BLUSA -01800003-,977.59,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF61267031,BATITA NINA TALLA 4-5-   OAXACA,155.13,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670038,BLUSA HUAZOLOTITLAN EN MANTA,301.72,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670040,QUEXQUEMETL MAANITA 0110032,422.41,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670041,CAMISA 0600006 OAXACA,431.03,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,F62920010,PANTUNFLA BORREGO T-18,170,0,53,292,PLACIDA MARIN QUINTANAR
106,F62920016,PANTUNFLA BORREGO T-30,230,0,53,292,PLACIDA MARIN QUINTANAR
106,C015450116,ARETE CONCHA ABULON HIDALGO,85,0,66,450,MARIA ELENA GARCIA SIMON
106,C64730003,VESTIDO NINA TENANGO T4-5,440,0,53,473,ALEJANDRA BADILLO MELO
106,FF614360017,BLUSA SANTA MARTHA MEDIANA,80,0,53,1436,MARGARITA MENDEZ DIAZ
106,C9568076,CORAZON GDE OAXACA,70,0,59,568,AIDA AQUINO BOYO.
106,C9568080,CORAZON CHICO C ESPEJO OAXACA,50,2,59,568,AIDA AQUINO BOYO.
106,CC21285001,MAGNETO DE BARRO,39,0,54,1285,LUIS ENRIQUE MONTERRUBIO CARRASCO
106,FF0151049001,GANCHO CHINO 7LUCES ELECTRIFIC,10650.022,0,55,1049,ARTESANIAS NUEVA GALICIA SA DECV
106,C6370019,REBOZO AZUL AQUA C/RAPACEJO,1650,0,53,370,FLOR RUIZ DE TERESA
106,CC0141321010,TITERE DE CARTONERIA,220,0,58,1321,GRACIELA RODRIGUEZ RAMIREZ
106,CC01811350007,GATO,650,0,63,1135,GUILLERMO RAUL LLANTADA Y FRIAS
106,C1479037,ANILLO GITANA,1100,0,66,479,TANIA IRASEMA RAMIREZ
106,FF112670044,BLUSON MED DOBLE FIG BETAZA 06,181.03,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670046,BLUSA ROMBO BETAZA  0660045,278.45,2,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670050,BLUSA VAMPIRO SENCILLA  018009,724.14,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670053,BLUSA HUAZOLOTITLAN BORDA 0460,301.72,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670054,BLUSA HUAZOLOTITLAN BORDADO 04,301.72,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670056,BLUSA MANGA LARGA 30-40 067011,327.59,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670059,BLUSA DE COTZOCON DESHILADA 03,301.72,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,C11650004,BRZALETE C ONIX Y PERLA.,400,0,66,165,ARTESANIA  Y REGALOS
106,C11650005,BRZALETE REBOZO.,120,0,66,165,ARTESANIA  Y REGALOS
106,C11650009,PULSERA C CRISTAL VERDE.,200,0,66,165,ARTESANIA  Y REGALOS
106,FF213830060,VASO COLUMNA CHICO,300,0,54,1383,JOSE GUADALUPE HERNANDEZ CANO
106,FF213830061,FLORERO GOTA CARACOL,200,0,54,1383,JOSE GUADALUPE HERNANDEZ CANO
106,FF213830065,ENSALADERA CAJETE HONDO,450,0,54,1383,JOSE GUADALUPE HERNANDEZ CANO
106,F0152050016,IMAN PAVORREAL,140,0,55,205,JOAQUIN HERNANDEZ VAZQUEZ
106,C69100001,COLCHA MAZAHUA EDOMEX,11000,0,53,910,AMALIA MARTINEZ DELGADO
106,CC01410410002,MASCARA LUCHADOR,80,0,58,1041,MARIA DE LOS ANGELES MONGE GONZALEZ
106,CC01410410003,CORAZON MEDIANO,85,0,58,1041,MARIA DE LOS ANGELES MONGE GONZALEZ
106,CC01410410007,CHARRITO,110,0,58,1041,MARIA DE LOS ANGELES MONGE GONZALEZ
106,CC01410410010,LUPITA CARTONERIA,110,0,58,1041,MARIA DE LOS ANGELES MONGE GONZALEZ
106,FF01214370001,SOMBRERO CUBANO JIPI JAPA,300,0,57,1437,JOSE DEL CARMEN DZUL TUN
106,C6230009,FUNDA P COJIN 35X45 TENANGO,350,0,53,230,LAURA DELGADILLO SANTOS
106,C6230010,FUNDA P COJIN 50X50 TENANGO,450,0,53,230,LAURA DELGADILLO SANTOS
106,C3463224,GARABATO P R,105,0,72,463,DISTRIBUIDORA ARTES DE MEXICO Y DEL MUND
106,FF112670067,HUIPIL MED BORDADO BETAZA 0666,215.52,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670077,BLUSA DE HUAZOLOTITLAN DE TELA,1034.48,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670080,TAPETE DIAMANTE GRECA 80X150 0,1724.14,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,FF112670081,TAPETE PESCADO MODERNO 60X1 02,775.86,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,CC21290005,GUIRO PALOMA C RASPADOR,250,0,54,1290,ANGEL OMAR COBARRUBIAS
106,CC613670001,BOLSA BORDADOS A MON C AZA DE,1500,0,53,1367,HORTENCIA LOPEZ JIMENEZ
106,CC613670004,HUIPIL DE FLORES C AGUJA DE GATERCIOPELO Y CADENILLA PIEL AN,1400,0,53,1367,HORTENCIA LOPEZ JIMENEZ
106,F0143220001,CRANEO FLOR CARTONERIA DF,280,0,58,322,TOTLAMACHTLI
106,FF114410004,PORTARETRATO CHICO.,110,0,66,1441,JOSE VALERIO JIMENEZ MONTOYA
106,FF114410007,MEDALLON EN 3 PIEZAS CUERNO DE,80,0,66,1441,JOSE VALERIO JIMENEZ MONTOYA
106,CC610250307,MUECO DE LANA ELEFANTE,70.69,0,53,1025,JOLOM MAYA ETIK
106,CC610250311,PULSERA CHIAPAS,20,0,53,1025,JOLOM MAYA ETIK
106,C8127117,CAJA 3 PIEZAS 03-13-01,450,0,71,127,CARMINA GARCIA DE LEON
106,FF112670084,TAPETE V DISEOS 0352009,1034.48,0,53,1267,HUIZACHE ARTE VIVO DE OAXACA S.C. DE R.L. DE C.V.
106,F60140001,CORTINA 2X1.5  TENANGO,3000,0,53,14,ELIA TOLENTINO SANTIAGO
106,C0158260015,ALEBRIJE MOSCA CAZADORA,220,0,55,826,WULFRANO CRUZ ROBLES
106,C0158260017,ALEBRIJE JAIBA  GRANDE,300,0,55,826,WULFRANO CRUZ ROBLES
106,C0158260020,ALEBRIJE DRAGON CARA DE PERRO CHICO,350,0,55,826,WULFRANO CRUZ ROBLES
106,FF01512750005,PUERCO ESPIN MINI  H.M  OAXACA,54.35,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750008,PERRO CHIHUAHUA OAXACA,636.64,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750010,RATONES PM,306.03,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750015,MARCIANO GDE VIC S.OAXACA,231,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750016,PECES GDES FABI OAXACA,147,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750018,PECES FCO HDEZ   OAXACA,52.5,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750021,TORTUGA GDE  FCO HDEZ OAXACA,126,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750030,LLAVERO JUVENT MEL OAXACA,90.52,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,C015984049,SEORA LEYENDO,600,0,55,984,AGUSTIN CRUZ TINOCO
106,C6572021,JUEGO INDIVIDUAL Y SERVILLETA,265,0,53,572,ALEJANDRIA MANILLA  ALARCON
106,CC114250002,ANILLO PLATA MALTA  MED,450,0,66,1425,AUGUSTO MORALES
106,FF214300005,TITERE DIABLO,100,0,54,1430,JORGE ARTURO NAVARRETE VIVEROS
106,CC214300001,CATRINA GRANDE,350,0,54,1430,JORGE ARTURO NAVARRETE VIVEROS
106,CC214300005,TITERE DIABLO,100,0,54,1430,JORGE ARTURO NAVARRETE VIVEROS
106,CC61355045,ZAPATO NO. 4 MORADO SAC10701,510,0,53,1355,MARIA SIRA BERNARDITA CARUS GONZALEZ
106,CC61355046,ZAPATO NO. 4 1 2 NARANJA SAC10,510,0,53,1355,MARIA SIRA BERNARDITA CARUS GONZALEZ
106,CC61355048,ZAPATO NO. 4 1 2 NEGRO   SAC10,510,0,53,1355,MARIA SIRA BERNARDITA CARUS GONZALEZ
106,C6388005,MANTEL INDIVIDUAL,180,0,53,388,ROMANA GALLEGOS
106,C10030057,ARETE  C PALOMA Y FLOR EDOMEX,480,0,66,3,MARIA DOLORES GARCIA CRUZ
106,C10030061,ARRACADA MAZAHUA FILIGRANA DIF MOD,1600,0,66,3,MARIA DOLORES GARCIA CRUZ
106,C10030062,ARETE LARGO MONEDA FILIGRANA,1550,0,66,3,MARIA DOLORES GARCIA CRUZ
106,C10030068,ARRACADA FILIGRANA FINA EDOMEX,730,0,66,3,MARIA DOLORES GARCIA CRUZ
106,C10030069,ARETE C FLOR GOTA  EDOMEX,730,0,66,3,MARIA DOLORES GARCIA CRUZ
106,FF114410001,COLLAR CUERNO DE TORO.,250,0,66,1441,JOSE VALERIO JIMENEZ MONTOYA
106,CC01414200002,CUADRO LITOGRAFIA TORRE LATINA MED,120,0,58,1420,DIEGO CINTORA MEJIA
106,CC01414200007,CUADRO LITOGRAFIA CORAZON MEZC GDE,140,0,58,1420,DIEGO CINTORA MEJIA
106,F80010104,ESPONJA,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010107,CHALECO DE LANA,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010112,CENTRO DE MESA NEGRO,1,0,71,1,MUSEO DE ARTE POPULAR
106,CC114340025,CUARZO DORADO C CADENAS DORADA,1390,0,66,1434,PAULA ARANGO
106,CC114340027,ARETE CUARZO CITRINO Y AMATIST,300,0,66,1434,PAULA ARANGO
106,FF01512750036,TORTUGA H.O OAXACA,275.86,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750038,CODORNIZ 44 OAXACA,2241.38,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750040,GALLO ABUNDIO M  OAXACA,315,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750045,TORTUGA OAXACA,108.62,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750046,TORTUGA MIN EMA  OAXACA,21,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750048,TORTUGA R.A   OAXACA,265,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF913880001,ARBOL LAMINA ELECTRFICADO 1.8M,1800,0,59,1388,FABRICIO MENDOZA VAZQUEZ
106,FF01512750053,GALLINA BOLUDA MINI,93.53,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,F7372056,GALLINA N.1 BLANCA PUEBLA,39,0,61,372,ANTIGUA FABRICA DE VIDRIO LA LUZ
106,F7372057,GALLINA N. 2  TRANSPARENTE  PUEBLA,77.59,0,61,372,ANTIGUA FABRICA DE VIDRIO LA LUZ
106,F2440078,FLORERO ALARGADO HUANCITO MICH,450,0,54,440,BERNARDINA RIVERA BALTAZAR
106,C0121350002,CANASTO 30X34X5 IXTLE COD 049-,36,0,57,135,EZEQUIEL VARGAS CASTRO
106,FF01512750071,SERPIENTE ENROSCADA OAXACA,3663.79,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750073,ZURICATA MOISES JIM OAXACA,1071,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750080,MARRANITO 69019,275.86,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,CC114340029,ARETE TURMALINA NEGRA,300,0,66,1434,PAULA ARANGO
106,CC114340034,ARETE PIEDRA LUNA,450,0,66,1434,PAULA ARANGO
106,CC114340036,ARETE C CORNALINA Y LABRADORIT,300,0,66,1434,PAULA ARANGO
106,FF614400001,BLUSA MANTA BORDADA PUNTO DE C,500,0,53,1440,RUPERTA EK KANUL
106,FF614400005,VESTIDO CAMPECHANO C CENEFA AB,1000,0,53,1440,RUPERTA EK KANUL
106,C0169870001,NICHO SAN JUDAS TADEO,180,0,60,987,MARY CARMEN SILVA TAMAYO
106,C1678012,PASTILLERO MEDIANO,90,0,66,678,MARIA LUISA HERNANDEZ ESTEVEZ
106,FF01512750084,ERIZO BOLUDITO SENTADO OAXACA,168.97,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750086,CONEJO CHICO SENTADO OAXACA,229.31,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750091,TORTUGA GDE LATON OAXACA,950,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750093,JABALI MED  LATON OAXACA,500,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,F0152050002,PEINE  MAD PINTADAOAXACA,120,4,55,205,JOAQUIN HERNANDEZ VAZQUEZ
106,F0152050004,FIGURA TALLADA FAMILIA OAXACA,570,2,55,205,JOAQUIN HERNANDEZ VAZQUEZ
106,F0152050009,CATRINA   OAXACA,900,0,55,205,JOAQUIN HERNANDEZ VAZQUEZ
106,CC11316001,DIJE DE ALPACA VARIOS DISENOS,40,0,66,1316,JAVIER ORDUNA GALVAN
106,C9029436,TORTILLERO C/TAPA TEJIDO DOBLE NO. 7 ART-85,380,0,59,29,APOLONIO ARMANDO GARCIA MORALES
106,FF614390026,GUAYABERA COLOR CAPUCHINO M CO,900,0,53,1439,JUAN ALAM
106,CC21317003,ARBOL DE LA VIDA 30 CM  3,650,0,54,1317,ISRAEL SANCHEZ FLORES
106,CC61243006,CORTINA C BORDADO TENANGO,1950,0,53,1243,MARIA EUGENIA SANTANDER VELAZQUEZ
106,F0152050015,BUHO   OAXACA,500,0,55,205,JOAQUIN HERNANDEZ VAZQUEZ
106,C015518279,HELICOPTERO GUERRERO MADERA GDE,200,0,55,518,FIDEL GERONIMO VAZQUEZ
106,C015518283,CARRUSEL EXTRAGDE GUERRERO,3900,0,55,518,FIDEL GERONIMO VAZQUEZ
106,F22670002,PLACA OVALADA CHICA D.F,350,0,54,267,CERAMICA ARTESANAL
106,C13960003,COLLAR FLOR LIS,900,0,66,396,GRACIELA CARDENAS LARA
106,C0121350005,CANASTO CUADRADO 30X30 COD 187,75,0,57,135,EZEQUIEL VARGAS CASTRO
106,C0121350007,CANASTO OVALADO COD 55 IXTLE,37,0,57,135,EZEQUIEL VARGAS CASTRO
106,C0121350011,CANASTO RECTANGULAR COD 27  IX,42,0,57,135,EZEQUIEL VARGAS CASTRO
106,C0121350013,CANASTO RECTANGULAR COD 51  IX,30,0,57,135,EZEQUIEL VARGAS CASTRO
106,CC61002016,MANTEL REDONDO 1 COLOR TENANGO,5000,0,53,1002,MARIA JOSE PLATA
106,C62930014,ALFILETERO TENANGO,50,0,53,293,RUFINA JOSE PATRICIO
106,FF614390020,GUAYABERA COLOR HUESO M CORTA,900,0,53,1439,JUAN ALAM
106,FF614390023,GUAYABERA COLOR HUESO M LARGA,900,0,53,1439,JUAN ALAM
106,FF614390024,GUAYABERA COLOR HUESO M LARGA,900,0,53,1439,JUAN ALAM
106,C13960013,ARETES TRIANGULO,350,0,66,396,GRACIELA CARDENAS LARA
106,C2924057,CATRINA DIABLITA,1500,0,54,924,SOFIA CARPIO MARTINEZ
106,CC11114053,PULSERA AMBAR MED,900,0,66,1114,CLAUDIA YTUARTE NUNEZ
106,CC11114055,ANILLO AMBAR,900,0,66,1114,CLAUDIA YTUARTE NUNEZ
106,F7150095,ESFERA LIMA 35CM JALISCO,121,0,61,150,EL NUEVO TRIANGULO DE CRISTAL
106,C18500001,CORBATERO TURQUESA LAGARTIJA,700,0,66,850,MARIA MUCINO GUADARRAMA
106,C18500005,PULSERA TRIPLE AMATISTA MORADO,265,0,66,850,MARIA MUCINO GUADARRAMA
106,C18500010,ARETE LAPIZLAZULI AZUL C PLATA,165,0,66,850,MARIA MUCINO GUADARRAMA
106,C18500019,PULSERA MAZORCA C PERLA NEGRA,300,0,66,850,MARIA MUCINO GUADARRAMA
106,C18500020,ARETE PERLA NEGRA,155,0,66,850,MARIA MUCINO GUADARRAMA
106,CC114320001,ARETE COLIBRI,75,0,66,1432,CARMINA LICONA CABRERA
106,CC114320002,ARETE CRANEO C CORONA,90,0,66,1432,CARMINA LICONA CABRERA
106,CC11323003,COLLAR DE FLORECITAS D.F,300,0,66,1323,ADRIANA RAMIREZ MACARIO
106,C0121350016,CANASTO REDONDO CHICO COD 99 I,55,0,57,135,EZEQUIEL VARGAS CASTRO
106,FF214270046,PISA PAPEL FRIDA CALACA NARANJ,30,0,54,1427,MANOS MAGICAS
106,F80010118,PORTABOLSA NATURALEZA MUERTA,1,0,71,1,MUSEO DE ARTE POPULAR
106,C0121350018,CHAROLA OVALADA MED COD 117 IX,24,0,57,135,EZEQUIEL VARGAS CASTRO
106,CC01514490001,ALEBRIJE DRAGON C ALAS..,2000,0,55,1449,ALBERTO REYNOSO RANGEL
106,F2001082,POSTAL,1,0,54,1,MUSEO DE ARTE POPULAR
106,FF114470003,PORTARETRATO GRANDE.,200,0,66,1447,CLAUDIO FRANCISCO NOVELO JIMENEZ
106,FF614510004,BLUSA NEGRA C BORDADO CIRUELA,300,0,53,1451,CATALINA JUAREZ HERNANDEZ
106,FF214270047,PISA PAPEL FRIDA CALACA MORADA,30,0,54,1427,MANOS MAGICAS
106,F2001083,GUAYABERA VERDE,1,0,54,1,MUSEO DE ARTE POPULAR
106,C6499177,PLAYERA DAMA VARIOS TEMAS D.F,98.28,0,53,499,ARTE VISUAL MEXICANO SA DE CV
106,CC61326007,GUAYABERA LINO C DESHILADO CHI,1500,0,53,1326,FRANCISCO JAVIER AGUILAR MAYORGA
106,C0152000003,MASCARA JAGUAR C/PELOS MEDIANA,700,0,55,200,RAUL RODRIGUEZ VAZQUEZ
106,CC01514350026,DRAGON CARA BOLUDA.,300,0,55,1435,WALDO HERNANDEZ MELCHOR
106,CC01514350044,VENADO.,105,0,55,1435,WALDO HERNANDEZ MELCHOR
106,CC01514350045,LIBELULA.,105,0,55,1435,WALDO HERNANDEZ MELCHOR
106,C1392055,DIJE CRUZ YALALAG OAXACA,2003.58,0,66,392,PATRICIA POLANCO TAPIA
106,C1392059,COLLAR CRUCECITA OAXACA,980,0,66,392,PATRICIA POLANCO TAPIA
106,F2730048,PIA DE A MEDIO CONCHITA MICHO,650,0,54,730,JOSE MARIA ALEJOS MADRIGAL
106,C017160030,MUECA KARENCITA D.F,180,0,64,160,ANA KAREN ALLENDE NORIEGA
106,C62930008,INDIVIDUAL BORDADO TENANGO,200,0,53,293,RUFINA JOSE PATRICIO
106,FF614390029,GUAYABERA COLOR CAPUCHINO M LA,900,0,53,1439,JUAN ALAM
106,F80010122,ALEBRIJE CONEJO MINI,1,0,71,1,MUSEO DE ARTE POPULAR
106,CC613470006,PORTAVASO TENANGO,35,0,53,1347,RUFINA LUCAS TOLENTINO
106,C62950015,CAMINO DE MESA MULTICOLOR TENANGO,1340,0,53,295,MARIA DEL CARMEN CRUZ JOSE
106,FF01514430003,CRUZ PASIONARIA FINO 55CM CHIA,2500,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
106,FF01514430004,CRUZ PASIONARIA FINO 80CM CHIA,4500,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
106,FF01514430006,CRUZ PASIONARIA  1.2M CHIAPAS,3500,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
106,FF01514430007,CRUZ PASIONARIA  75CM CHIAPAS,1300,0,55,1443,GUADALUPE HERMOSILLO ESCOBAR
106,CC610020002,MANTEL MULTICOLOR 3X2 TENANGO,9000,0,53,1002,MARIA JOSE PLATA
106,CC610020005,CAMINO DE MESA MULTICOLOR TENANGO,1550,0,53,1002,MARIA JOSE PLATA
106,FF01513250004,CIGARRERA FLORES PLATA  OLINAL,2000,0,55,1325,FRANCISCO CORONEL NAVARRO
106,FF01513250005,CIGARRERA SELVA  PLATA  OLINAL,650,0,55,1325,FRANCISCO CORONEL NAVARRO
106,FF01513250007,ALHAJERO EN PLATA FLORES OLINA,950,0,55,1325,FRANCISCO CORONEL NAVARRO
106,FF01512750107,GALLINA ECHADA BOLUDA,168.97,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750109,GALLO R.A,107.76,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750111,COYOTE MAD OAXACA 2042500219,298.28,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750114,MANTARRAYA   OAXACA,215,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750117,BORREGO JOS OL OAXACA,215,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750119,CONEJO OJOS CANICA OAXACA,693.96,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750121,GALLO MED COLORES,123.76,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750127,PEZ EFRA F OAXACA,355,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,FF01512750129,MASCARA LLAVERO,90,0,55,1275,JACOBO  MARIA DE LOS ANGELES
106,F2001091,COLLAR BARRO C ARETES,1,0,54,1,MUSEO DE ARTE POPULAR
106,F2001092,CERILLO CHICO,1,0,54,1,MUSEO DE ARTE POPULAR
106,FF614620001,KLEENERA ROCOCO,60,0,53,1462,CASA MATEO
106,FF614620002,PANERA GRANDE,165,0,53,1462,CASA MATEO
106,FF614630002,CARPETA REDONDA DESHILADO,90,0,53,1463,SRA ROSARIO
106,FF214720001,CRANEO C MARIPOSA BARRO POLICR,1040.4,0,54,1472,TOMAS MIGUEL HERNANDEZ
106,CC213490001,QUA- ALBARELO TE NEGRO 13X10,1034.5,0,54,1349,LA ORDENANZA SA DE CV
106,CC213490002,QDA- SOPERA VERDE Y NARANJA 32,5431,0,54,1349,LA ORDENANZA SA DE CV
106,CC213490004,QIB- CANDELERO AZUL PAR 24X20,10775,0,54,1349,LA ORDENANZA SA DE CV
106,FF614630004,ORUGA DE LANA,90,0,53,1463,SRA ROSARIO
106,CC214030083,JABONERA REDONDO ESP,484.25,0,54,1403,TALAVERA DE LA REYNA
106,CC214030087,CHAROLA CUADRADA 25CM ESP,991.25,0,54,1403,TALAVERA DE LA REYNA
106,C0130910002,VIRGEN DE GUADALUPE ALADA DF,500,0,65,91,DAVID GOMES CABRERA
106,CC114310004,CORAZON PORCELANA SENCILLO,150,0,66,1431,EMMA CUELLAR DE LA TORRE
106,CC114310005,CORAZON MINI C CROCHET,150,0,66,1431,EMMA CUELLAR DE LA TORRE
106,C6148001,MUECA MINI D.F,60,0,53,148,LUBIA RICOY SANCHEZ
106,C9209207,LAPICERA HOJALATA D.F,35,0,59,209,ELIZABETH SANABRIA RIVERA
106,C9209219,CAJA MINI HOJALATA D.F,28,0,59,209,ELIZABETH SANABRIA RIVERA
106,FF01513250014,BAUL TOSTON PLATA SELVA   OLIN,1800,0,55,1325,FRANCISCO CORONEL NAVARRO
106,FF614400007,VESTIDO CAMPECHANO,580,0,53,1440,RUPERTA EK KANUL
106,CC114320013,DIJE FRIDA C PALOMAS,150,0,66,1432,CARMINA LICONA CABRERA
106,CC111350008,ARETE MICROCHAQUIRA,70,0,66,1135,GUILLERMO RAUL LLANTADA Y FRIAS
106,F80010128,MANTIZ ALEBRIJE GRANDE,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010131,ESTRELLA HOJALATA MED,1,0,71,1,MUSEO DE ARTE POPULAR
106,F2001100,SEPARADOR CUADRADO,1,0,54,1,MUSEO DE ARTE POPULAR
106,F2001102,LIBELULA  MARIPOSA IMAN,1,0,54,1,MUSEO DE ARTE POPULAR
106,F2001105,FAJA LANA,1,0,54,1,MUSEO DE ARTE POPULAR
106,F2001113,LLAVERO BORDADO,1,0,54,1,MUSEO DE ARTE POPULAR
106,F80010133,ESPEJO LAMINA 15 CM REDONDO,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010135,ZACATE,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010136,BALERO CHICO,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010139,CINTURON FIELTRO CAFE,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010140,PALOMA BARRO CHICA,1,0,71,1,MUSEO DE ARTE POPULAR
106,F80010144,CAJITA HOJALATA PLATEADA,1,0,71,1,MUSEO DE ARTE POPULAR
106,F1952021,GARGANTILLA MACRAME,160,0,66,952,SUSY TORRECILLAS SALAZAR
106,F1176132,COLLAR LARGO BARRO NEGRO,480,0,66,176,YUSA C
106,F1952012,PULSERA CON ARETES,125,0,66,952,SUSY TORRECILLAS SALAZAR
106,NA7735057,ESFERA GOTA MEDIANA,13,0,61,735,GERARDO OCTAVIO MARTINEZ CHAVARRIA
106,C012074061,FIGURA MEXICANA GRANDE DF,164,0,57,74,CLAUDIA ROSALIA CASTRO HERNANDEZ
106,CC16600003,COLLAR CON ARETES 5280 PLATA,4680,0,66,660,LILY  ELISABETH CASTILLO SILFVERSPARRE
106,C9660050,CREMERA DE PLATA FIGURA DE CAM,2500,0,59,660,LILY  ELISABETH CASTILLO SILFVERSPARRE
106,CC01512040024,CARROUSEL GDE TINTES NATURALES,6000,0,55,1204,DOROTEO ZEFERINO ROMANO
106,CC01512040025,REPISA CON CAJONES GUERRERO,4500,0,55,1204,DOROTEO ZEFERINO ROMANO
106,CC01512040026,GUAJE GRANDE GUERRERO,2000,0,55,1204,DOROTEO ZEFERINO ROMANO
106,CC01512040028,DRAGON LAPICERO GUERRERO,100,0,55,1204,DOROTEO ZEFERINO ROMANO
106,C14780028,ARETE ALA MARIPOSA PLATA C PER,820,0,66,478,DIANA ARIZCORRETA BUCHHOLZ
106,C94780070,IMAGEN CATRINA MINI CUADRADA,200,0,59,478,DIANA ARIZCORRETA BUCHHOLZ
106,C11190001,COLLAR CON DIJE CORAZON 161-00,120,0,66,119,ARTE MANOS
106,C64570004,FUNDA PARA COJIN TELAR LARRAINZAR,400,0,53,457,GERTRUDIS BURGUETE LARA
106,C015283025,ALEBRIJE MINI MODELOS VARIOS,50,1,55,283,OSCAR VASQUEZ GOMEZ
106,CC115350005,MANCUERNILLA HERRANTE PLATA,1206.9,0,66,1535,MARIA DEL CARMEN TAPIA MARTINEZ
106,CC115350006,COLLAR CUBICA PLATA,1206.9,0,66,1535,MARIA DEL CARMEN TAPIA MARTINEZ
